gene,HR,coef,p_value,CI_lower,CI_upper,n_samples,covariates,gene_scaled
SYNC,1.2161317160245126,0.19567509677699108,0.211888711733829,0.8944611588171839,1.6534830340497872,256,age+stage+tumor_fraction,zscore
FNDC5,1.2413796511069497,0.21622338297241886,0.22581002720695342,0.8748850828546019,1.7614009752621609,256,age+stage+tumor_fraction,zscore
ACP5,1.1015783320469485,0.09674399870994652,0.6758252791666028,0.6999831365588827,1.733577222446786,256,age+stage+tumor_fraction,zscore
CNN1,1.42627511260921,0.35506622947767363,0.014836472206491046,1.0718933984717989,1.8978199695498301,256,age+stage+tumor_fraction,zscore
FBXO9,1.264262585990049,0.23448901623000254,0.28203474847172205,0.8247007551760562,1.9381089156308942,256,age+stage+tumor_fraction,zscore
VPS50,1.4505243222491637,0.3719250926215456,0.08050316870027661,0.9558503836515589,2.2012030809660525,256,age+stage+tumor_fraction,zscore
HARS1,1.0064102538197088,0.006389795524723791,0.9778280341949319,0.6413147452712941,1.5793518026238145,256,age+stage+tumor_fraction,zscore
ZMAT2,1.5965252241287982,0.4678295326901029,0.0016883707398920595,1.192237485738649,2.1379069369726675,256,age+stage+tumor_fraction,zscore
UBE2C,1.2033281898290755,0.18509120928727502,0.2473113619176227,0.8794310390617995,1.6465176553036873,256,age+stage+tumor_fraction,zscore
SMG5,1.2789449437534197,0.2460354753476058,0.26078009468132546,0.8329539368537453,1.963734243613574,256,age+stage+tumor_fraction,zscore
CCT3,1.0449066840157772,0.04392758383694944,0.8320449467167894,0.6962576497840852,1.5681407287078746,256,age+stage+tumor_fraction,zscore
GLMP,0.8790349828487016,-0.12893058362621118,0.48974369568458165,0.6097040929328077,1.2673401901485557,256,age+stage+tumor_fraction,zscore
MEF2D,0.9899523986591903,-0.010098419171919745,0.9637106133767873,0.640746545762099,1.5294748884607299,256,age+stage+tumor_fraction,zscore
TMEM79,0.7197549782598752,-0.32884443286232995,0.018969059749239393,0.5468607599106294,0.9473110281573963,256,age+stage+tumor_fraction,zscore
SND1,1.1447981270885998,0.13522831324251836,0.4346139705084979,0.8154659593162695,1.6071336109289127,256,age+stage+tumor_fraction,zscore
COL18A1,1.0713459440306001,0.06891574960836265,0.6846069104372867,0.7682626627062559,1.4939970240746567,256,age+stage+tumor_fraction,zscore
SLC19A1,0.8285174216866876,-0.18811741435025853,0.4429338901020474,0.5123894733821795,1.3396862224887196,256,age+stage+tumor_fraction,zscore
KPNB1,0.9160550305212768,-0.0876788391242634,0.5882700570299593,0.6668939500879995,1.2583062401939724,256,age+stage+tumor_fraction,zscore
NPEPPS,0.9926422329913817,-0.0073849688884926575,0.9675079499567426,0.695780316299381,1.416163377485005,256,age+stage+tumor_fraction,zscore
TBX21,1.0812197592902768,0.0780898105863831,0.7668010914539864,0.6453242557539575,1.8115484695579804,256,age+stage+tumor_fraction,zscore
CYP51A1,1.1554290045613775,0.1444717075304479,0.313373242491528,0.8724995024707352,1.5301053820675095,256,age+stage+tumor_fraction,zscore
TCF25,1.2364642814645952,0.21225592075627525,0.2958916885144764,0.8304933426544868,1.8408864235457312,256,age+stage+tumor_fraction,zscore
TUBB6,1.1728430609519216,0.15943076784041058,0.32204573310441403,0.8554561772331061,1.6079851688863802,256,age+stage+tumor_fraction,zscore
DEF8,1.418355799079058,0.3494983127704849,0.0313086959356852,1.0318512011627505,1.9496349575542036,256,age+stage+tumor_fraction,zscore
MEOX1,1.0430544637143733,0.04215339298164671,0.8431236284225827,0.6870647965264088,1.5834934634620892,256,age+stage+tumor_fraction,zscore
SOST,1.2311954371755947,0.20798559753793502,0.2897687675014177,0.8377106549498886,1.8095056993308511,256,age+stage+tumor_fraction,zscore
NKX2-1,0.8458118568895056,-0.16745833549210762,0.42149967546475364,0.5622701214604725,1.2723380986289272,256,age+stage+tumor_fraction,zscore
PAX9,1.3331147219227466,0.2875181004511671,0.06998869527309591,0.9767926515674545,1.8194187466043135,256,age+stage+tumor_fraction,zscore
IRX2,1.0918955736493885,0.08791524422381317,0.6719759386065409,0.726862753172244,1.6402490546555824,256,age+stage+tumor_fraction,zscore
COL1A1,1.4068456673760839,0.3413500829731605,0.04608537417735512,1.0059468914634557,1.9675141387787274,256,age+stage+tumor_fraction,zscore
ITGA3,1.2485468691214743,0.22198037037866397,0.38227945520788387,0.758825025339747,2.054319813312808,256,age+stage+tumor_fraction,zscore
SGCA,1.454339069598171,0.3745515497228643,0.004847780298123411,1.1206966293970653,1.8873101550217015,256,age+stage+tumor_fraction,zscore
DLX3,0.9648621439074411,-0.03577004390251448,0.867880165335129,0.633044586597334,1.470605667366407,256,age+stage+tumor_fraction,zscore
FOXM1,0.7735522574938466,-0.256762051465883,0.13605408257812918,0.5519138808642523,1.0841964948169214,256,age+stage+tumor_fraction,zscore
ITFG2,0.7544910055817362,-0.2817119218767857,0.0479289258693924,0.5707206710429545,0.9974348335122685,256,age+stage+tumor_fraction,zscore
TULP3,1.5132493869577734,0.414259250673287,0.0038535161339423676,1.1425982029431994,2.00413732599045,256,age+stage+tumor_fraction,zscore
GTF2H4,1.1134288989152965,0.10744435198575353,0.6250598011142399,0.7236296928011917,1.7132021049892547,256,age+stage+tumor_fraction,zscore
TUBB,0.9594597841037581,-0.04138487780124825,0.775564011562091,0.7218867349401012,1.2752181647842775,256,age+stage+tumor_fraction,zscore
ELL2,0.8667643216064406,-0.1429881712117876,0.5762446320130257,0.5249554853544799,1.4311316105261112,256,age+stage+tumor_fraction,zscore
JUP,0.6401249791608877,-0.4460918417541777,0.04390987784242058,0.4147786594119911,0.9879003648032936,256,age+stage+tumor_fraction,zscore
FKBP10,0.7010614418164657,-0.35515974697754416,0.11520440025799494,0.4506497149999324,1.0906190081621498,256,age+stage+tumor_fraction,zscore
KLHL10,1.180657430506185,0.1660714278269689,0.4392617836414293,0.775096501174494,1.7984237654243427,256,age+stage+tumor_fraction,zscore
MNX1,0.9447221800204784,-0.056864384108067725,0.820258065811645,0.5784619080223197,1.5428846481421354,256,age+stage+tumor_fraction,zscore
NOM1,1.1343273868092392,0.12603986452945912,0.5658447842430623,0.7377162699191918,1.7441646238958781,256,age+stage+tumor_fraction,zscore
ERGIC1,1.319062877291556,0.2769215430247226,0.08782185510185342,0.9597932343452277,1.812814272894577,256,age+stage+tumor_fraction,zscore
TNK1,1.3629115819746442,0.30962328045223464,0.1799768539695903,0.8667791001671491,2.1430234992080717,256,age+stage+tumor_fraction,zscore
ACAP1,0.7285497085792686,-0.31669942152335756,0.06544991961576836,0.5201442442956514,1.0204566977179461,256,age+stage+tumor_fraction,zscore
TCEA3,1.139600730967387,0.13067796506593413,0.5029122541895386,0.7775202653811806,1.670297076288704,256,age+stage+tumor_fraction,zscore
CSN3,0.7357718059766292,-0.3068352545549356,0.05964881863503689,0.5346476858489979,1.0125549306557893,256,age+stage+tumor_fraction,zscore
IFRD1,1.4752854362228154,0.3888514871532258,0.00765963439489113,1.1085537018283553,1.9633393625779798,256,age+stage+tumor_fraction,zscore
STK38L,0.8068635481986871,-0.21460071026436583,0.3047729939507518,0.5355552956102769,1.2156145046981817,256,age+stage+tumor_fraction,zscore
BRPF1,1.3922405675378042,0.3309143684873549,0.07626045448275103,0.9656685115725503,2.00724552438962,256,age+stage+tumor_fraction,zscore
AKR1B1,1.0862060845340196,0.08269096827297899,0.6864214199338898,0.727051718132324,1.62277817197042,256,age+stage+tumor_fraction,zscore
HOXC13,0.9695090389575258,-0.030965481024144873,0.8382632996856474,0.7201445952907101,1.305220899756811,256,age+stage+tumor_fraction,zscore
HOXC11,1.0722794446888841,0.06978670469427126,0.7569592453782358,0.6892274712822551,1.6682202254115293,256,age+stage+tumor_fraction,zscore
HOXC8,1.0407325055753858,0.0399247975117306,0.8122701501717401,0.7485958745772633,1.446874321572861,256,age+stage+tumor_fraction,zscore
HOXC6,1.278041663825443,0.2453289562263295,0.12520630454894743,0.9340081489257192,1.7487968347518226,256,age+stage+tumor_fraction,zscore
TAT,1.3236748270835643,0.28041182847098955,0.114087430030135,0.9348064818768224,1.8743077651076632,256,age+stage+tumor_fraction,zscore
MARVELD3,1.318366634397714,0.2763935722054613,0.09479554554952839,0.953258703120462,1.8233146752330418,256,age+stage+tumor_fraction,zscore
DDX18,1.1913707972396232,0.1751045746140941,0.180268604799959,0.9221683288680247,1.5391597521654932,256,age+stage+tumor_fraction,zscore
UBL3,0.8726736022964688,-0.1361936735842501,0.40896032702675766,0.6316202454176948,1.205723251700824,256,age+stage+tumor_fraction,zscore
GRAMD2B,1.2253172482194135,0.20319978860593774,0.27886521041445556,0.8482453460464233,1.7700095447406394,256,age+stage+tumor_fraction,zscore
EEF1E1,1.3485463010925627,0.2990271982640925,0.08798089078558856,0.9564896337899733,1.9013035394691555,256,age+stage+tumor_fraction,zscore
AKT1,1.2795621935574484,0.24651798314053122,0.16213143115038048,0.9056433516638678,1.8078633318220725,256,age+stage+tumor_fraction,zscore
CLDN15,1.5199287520888414,0.41866346013382,0.008074682899373855,1.1150410365429653,2.0718371214289615,256,age+stage+tumor_fraction,zscore
IL16,0.9092396414593834,-0.09514658758094062,0.5882825211808039,0.6442677765087834,1.2831880713964547,256,age+stage+tumor_fraction,zscore
TCIRG1,1.0577701782943063,0.05616308705561194,0.8032970130404742,0.6799272821611099,1.645584431518147,256,age+stage+tumor_fraction,zscore
NAGLU,1.1941380040937044,0.1774245896094148,0.4567568731404178,0.7483746832133403,1.9054166379575317,256,age+stage+tumor_fraction,zscore
COASY,1.0304265707764233,0.029972862891477808,0.8916931853843827,0.6693374023557345,1.58631344076265,256,age+stage+tumor_fraction,zscore
SMO,1.289551681346489,0.25429462412976944,0.18704468692802306,0.8838507459117291,1.8814755167153938,256,age+stage+tumor_fraction,zscore
TSPAN33,1.0753269030768167,0.07262471123725489,0.7514498074285159,0.6860612551802898,1.6854587542287411,256,age+stage+tumor_fraction,zscore
CRNKL1,0.8005891606739672,-0.22240737151860535,0.2916344622402809,0.5295266701668025,1.210407407783159,256,age+stage+tumor_fraction,zscore
RIN2,1.2320969499036476,0.20871755511879822,0.29087974695991503,0.8364431447679413,1.8149026666756114,256,age+stage+tumor_fraction,zscore
FOLH1,1.1010344180176985,0.09625011794012889,0.510362807883683,0.8266877291659988,1.4664264956280086,256,age+stage+tumor_fraction,zscore
CHORDC1,0.7542285859688155,-0.28205979250435187,0.09828041104979071,0.5398584780494234,1.0537220086788006,256,age+stage+tumor_fraction,zscore
RTCB,1.352678801503446,0.302086923742671,0.06402509956758339,0.982544586198259,1.862246218379338,256,age+stage+tumor_fraction,zscore
PWP1,0.8574496136749502,-0.153792861231193,0.494916901907796,0.551319813743656,1.333563245258536,256,age+stage+tumor_fraction,zscore
FBXO7,0.7761268456635212,-0.2534393112505971,0.3272005954262539,0.46746603599681513,1.2885917567789058,256,age+stage+tumor_fraction,zscore
CAPNS1,1.0122794055818007,0.01220462523089614,0.9359700368010464,0.7515987576808747,1.3633731888100469,256,age+stage+tumor_fraction,zscore
LRP3,1.4091354070484272,0.3429763298238761,0.018816303597197517,1.058466625156269,1.8759803551712166,256,age+stage+tumor_fraction,zscore
DSG4,0.9904748812395344,-0.009570772842494463,0.969755435120338,0.6039170258231018,1.6244623821118003,256,age+stage+tumor_fraction,zscore
EVX2,1.289077949087441,0.25392719465576796,0.2027338158682542,0.8721587993967738,1.9052974756120205,256,age+stage+tumor_fraction,zscore
HOXD13,1.0447525839981573,0.04378009566004129,0.8330073771896759,0.6954563960077262,1.569484396198868,256,age+stage+tumor_fraction,zscore
HOXD12,1.2086503016361934,0.18950428383449172,0.38901886296144295,0.7853071801423068,1.8602090858007192,256,age+stage+tumor_fraction,zscore
FOLR1,1.1358068774947634,0.1273433036416327,0.5272216422858553,0.7653539173907347,1.6855695563204305,256,age+stage+tumor_fraction,zscore
CLPB,1.0072856460727235,0.0072592339619828574,0.975106495336001,0.6384600124022769,1.589174502826742,256,age+stage+tumor_fraction,zscore
SEPTIN7,0.9550303246188706,-0.04601218547792627,0.8520044139654613,0.5889562018401256,1.5486430367689945,256,age+stage+tumor_fraction,zscore
ZDHHC4,1.1472086327058415,0.13733171585743173,0.5304149420687716,0.7469897184432606,1.761855102500682,256,age+stage+tumor_fraction,zscore
RAC1,1.2661919877464252,0.2360139613132273,0.11744373308527303,0.9422812584411717,1.7014475619365583,256,age+stage+tumor_fraction,zscore
NUP214,1.3268955532869655,0.28284204335030155,0.11991878509334693,0.9290121703615537,1.8951870228433176,256,age+stage+tumor_fraction,zscore
AIF1L,1.5929330275422136,0.4655769883254981,0.0018546103799039382,1.1881614341484354,2.1355983768766253,256,age+stage+tumor_fraction,zscore
CPA3,1.3798705578116564,0.32198969608253586,0.05085640713714016,0.9988011775773241,1.9063281051929344,256,age+stage+tumor_fraction,zscore
LTBP1,1.3627226042281815,0.30948461346036743,0.03966941135142207,1.0147320149224008,1.8300525348226524,256,age+stage+tumor_fraction,zscore
UGP2,1.472845157272861,0.3871960112983519,0.016769906239183008,1.072396928451598,2.0228264365082307,256,age+stage+tumor_fraction,zscore
KCNH6,1.2686642996679012,0.23796461446677267,0.20992491873616778,0.8745598705427658,1.8403646902446587,256,age+stage+tumor_fraction,zscore
TRMT1,1.497931904444794,0.40408542641479755,0.007327464910950305,1.1148726569019805,2.0126065308559116,256,age+stage+tumor_fraction,zscore
NACC1,1.2937624703638106,0.2575546169136373,0.21526609322201118,0.8608814909469641,1.9443109734891357,256,age+stage+tumor_fraction,zscore
NFIX,1.17734808234962,0.16326452147216305,0.4907706553065957,0.7399966782869518,1.8731820664670809,256,age+stage+tumor_fraction,zscore
SLC1A5,1.104647115801853,0.09952593175042046,0.5656778130742377,0.7865815206635292,1.5513271268056248,256,age+stage+tumor_fraction,zscore
UBA1,1.2550497583924396,0.22717521991924705,0.14708048664265078,0.9231956931961455,1.7061928555880503,256,age+stage+tumor_fraction,zscore
VWF,0.806438391798245,-0.2151277739215076,0.2614154927614848,0.5540106095743114,1.1738816342630114,256,age+stage+tumor_fraction,zscore
SIAE,0.808986197653686,-0.21197342306586567,0.48832429344312034,0.4441897150915763,1.4733764555067252,256,age+stage+tumor_fraction,zscore
VSIG2,0.8463802440010129,-0.16678655935914558,0.553611283975457,0.4874137199180316,1.4697155376662034,256,age+stage+tumor_fraction,zscore
ESAM,1.1735692817879293,0.16004977315841726,0.4008049854414042,0.8079049534302696,1.7047362481298467,256,age+stage+tumor_fraction,zscore
SPA17,1.3149012525587278,0.2737615696988654,0.11395304352803595,0.9364203928523712,1.8463558858580802,256,age+stage+tumor_fraction,zscore
FAM50A,1.3305346642561926,0.2855808646521697,0.08963209800188629,0.9567753075249792,1.8503011928337418,256,age+stage+tumor_fraction,zscore
EMD,1.2676933304310605,0.23719897379153787,0.188710570670559,0.890031180286655,1.8056068322255945,256,age+stage+tumor_fraction,zscore
TACO1,1.1161459002180274,0.1098815903764389,0.5868371420967657,0.7509420043814607,1.6589585657811774,256,age+stage+tumor_fraction,zscore
GRIK3,0.9682407113771487,-0.0322745538404699,0.9030404507445331,0.5760652548113696,1.6274025682647784,256,age+stage+tumor_fraction,zscore
GRIA3,1.0475545092920382,0.04645840897055047,0.8666520353387734,0.6090660795582327,1.8017264247157332,256,age+stage+tumor_fraction,zscore
NPAS1,1.341838221623123,0.29404048107641323,0.07450228545521455,0.9713289048194316,1.8536767557055465,256,age+stage+tumor_fraction,zscore
SIPA1L2,1.1190305997595784,0.11246277458555329,0.4129426649566835,0.8549058104044089,1.4647572492295038,256,age+stage+tumor_fraction,zscore
AP4E1,1.021420784452439,0.021194584008546194,0.9265889838417961,0.6507294963627647,1.6032782050651395,256,age+stage+tumor_fraction,zscore
BLVRA,1.2481981361930268,0.22170102032091019,0.27099651195535623,0.8410988453465262,1.8523370895294264,256,age+stage+tumor_fraction,zscore
PDZD4,1.0193976499724555,0.01921191361651242,0.9355370627985031,0.639961153333612,1.6238041377296601,256,age+stage+tumor_fraction,zscore
SRPK3,0.9334853653909554,-0.06882999326202037,0.7049846264694477,0.6536692901053096,1.3330822490661893,256,age+stage+tumor_fraction,zscore
IDH3G,0.7619621358030619,-0.2718584150772698,0.13566824867538144,0.5331477543060921,1.0889782273456525,256,age+stage+tumor_fraction,zscore
PNCK,0.8792873437379315,-0.12864353626618297,0.42337696981278017,0.6417300626195829,1.2047841887002693,256,age+stage+tumor_fraction,zscore
SSR4,1.2745938538305817,0.2426275818486005,0.2377736523300233,0.8519912531732355,1.9068147544612952,256,age+stage+tumor_fraction,zscore
BCAP31,0.9605344652573511,-0.04026541479641593,0.7755410641952906,0.7282996630780115,1.26682258103475,256,age+stage+tumor_fraction,zscore
FAM98A,1.226008388224601,0.2037636794356389,0.32691480088503994,0.81577891735759,1.8425293128018088,256,age+stage+tumor_fraction,zscore
LTBP2,0.8006016026139687,-0.22239183065953097,0.22194745408435101,0.560306738240346,1.1439500587142881,256,age+stage+tumor_fraction,zscore
KMT2A,0.686842096509116,-0.3756508581430864,0.005109468527294525,0.5280327727038588,0.893414367296506,256,age+stage+tumor_fraction,zscore
IFT46,1.2321039456513738,0.2087232330225267,0.2595542476439663,0.8571660259112529,1.7710456166013033,256,age+stage+tumor_fraction,zscore
TMEM25,1.0091305258104462,0.009089094561425416,0.9542821065166551,0.7396027971720599,1.3768801605621315,256,age+stage+tumor_fraction,zscore
