gene,HR,coef,p_value,CI_lower,CI_upper,n_samples,covariates,gene_scaled
RRP15,0.7153308013889781,-0.3350101839966527,0.03717404891716661,0.5219913712350102,0.9802808697874464,256,age+stage+tumor_fraction,zscore
RND2,0.9473865367004309,-0.0540480993804232,0.7174867278346867,0.7069293006705871,1.269633680581406,256,age+stage+tumor_fraction,zscore
SRR,0.7445936090027007,-0.2949167007086117,0.04580410882206184,0.5574760107670192,0.9945174892904409,256,age+stage+tumor_fraction,zscore
SYNC,0.772409440484394,-0.25824050622852546,0.091216685148362,0.572405486544364,1.042296689626811,256,age+stage+tumor_fraction,zscore
FNDC5,0.7690043562130097,-0.2626586447161925,0.07869703819349189,0.5738180958819595,1.0305839152138485,256,age+stage+tumor_fraction,zscore
ACP5,0.701638114924237,-0.3543375136810563,0.02480097543443078,0.5149131153394974,0.9560759468902856,256,age+stage+tumor_fraction,zscore
CNN1,0.8536109910736365,-0.15827970293686636,0.2917081072745977,0.6360348883618889,1.1456159676371875,256,age+stage+tumor_fraction,zscore
FBXO9,0.7179700260814152,-0.33132745721003243,0.022116432001405582,0.5405831727019295,0.9535645657908363,256,age+stage+tumor_fraction,zscore
VPS50,0.8239778016135009,-0.1936116892249887,0.23023987647872052,0.6005517127807941,1.1305261530402726,256,age+stage+tumor_fraction,zscore
HARS1,0.7959414067160681,-0.22822970550025826,0.20755141323779497,0.5581346439230159,1.1350714918397646,256,age+stage+tumor_fraction,zscore
ZMAT2,0.7614673057842815,-0.2725080415354102,0.06144480842707779,0.5723049591305391,1.0131529502370014,256,age+stage+tumor_fraction,zscore
UBE2C,0.7534314539645781,-0.28311723523998483,0.09529684272440758,0.5402237497362883,1.0507848944077012,256,age+stage+tumor_fraction,zscore
SMG5,0.861302590569321,-0.14930939544821292,0.3584993560787342,0.6262464948329517,1.1845849176677727,256,age+stage+tumor_fraction,zscore
CCT3,0.8689112810608617,-0.14051425206915477,0.37960005940856767,0.6351088901074746,1.1887832560918234,256,age+stage+tumor_fraction,zscore
GLMP,0.7137083905861015,-0.33728081661338216,0.029624275429282636,0.5266575493365908,0.9671933259755757,256,age+stage+tumor_fraction,zscore
MEF2D,0.7255771307160999,-0.32078789843410715,0.025780173144041692,0.5472808682521997,0.9619597598935292,256,age+stage+tumor_fraction,zscore
TMEM79,1.011160370509677,0.011098553086391221,0.9434161624360136,0.7442500271970622,1.3737927544859123,256,age+stage+tumor_fraction,zscore
SND1,0.7457000161237695,-0.2934318828100609,0.04729752860316748,0.5580183186193869,0.9965058412827361,256,age+stage+tumor_fraction,zscore
COL18A1,0.9253109277284609,-0.07762545986663856,0.614823301442615,0.6838776079696824,1.251978867264889,256,age+stage+tumor_fraction,zscore
SLC19A1,0.8134401988093453,-0.20648286601546598,0.20355505548441355,0.5916911236002482,1.1182945470144106,256,age+stage+tumor_fraction,zscore
KPNB1,0.8211696495313913,-0.1970255532010692,0.1829827861963506,0.6144554121392679,1.0974264039172816,256,age+stage+tumor_fraction,zscore
NPEPPS,0.961702452753928,-0.03905017683134143,0.8105639522445087,0.6988248483164442,1.3234669743943013,256,age+stage+tumor_fraction,zscore
TBX21,0.7547973232677493,-0.28130601177417136,0.08407605624448253,0.5485567485747268,1.0385780517556602,256,age+stage+tumor_fraction,zscore
CYP51A1,0.9015092492750258,-0.10368497651893374,0.5319353033461234,0.6512857788517541,1.2478683750185369,256,age+stage+tumor_fraction,zscore
TCF25,0.8157410429784188,-0.2036583236751258,0.15745866487106716,0.6150709843681118,1.0818807359009888,256,age+stage+tumor_fraction,zscore
TUBB6,0.8701127233193678,-0.13913250869283456,0.3865542550917035,0.6350414727843718,1.1921995392879146,256,age+stage+tumor_fraction,zscore
DEF8,0.8214647600880942,-0.19666623945706163,0.16396572009592397,0.6227533671332361,1.0835820208776452,256,age+stage+tumor_fraction,zscore
MEOX1,0.6855397371535854,-0.37754881352916886,0.00948042782519799,0.5154109095084023,0.911825346624615,256,age+stage+tumor_fraction,zscore
SOST,0.7205545375974871,-0.32773417230938323,0.016991021556780877,0.5505444846039989,0.9430642866684659,256,age+stage+tumor_fraction,zscore
NKX2-1,0.8367601677116231,-0.17821778753145698,0.2732591457001865,0.6083271638620237,1.1509720753281873,256,age+stage+tumor_fraction,zscore
PAX9,0.7803430097500224,-0.24802169987309838,0.09834500047256117,0.5815178158231049,1.047147991508757,256,age+stage+tumor_fraction,zscore
IRX2,0.8789905471171728,-0.1289811354876953,0.43791725787857894,0.6345292353242467,1.2176340173302387,256,age+stage+tumor_fraction,zscore
COL1A1,0.8349000147593554,-0.18044330410419057,0.2284419710305079,0.6224514432636267,1.1198592953538178,256,age+stage+tumor_fraction,zscore
ITGA3,0.8143935706850832,-0.20531152775893266,0.21049638024217707,0.5905694336767057,1.1230464195278254,256,age+stage+tumor_fraction,zscore
SGCA,0.8468194907361668,-0.16626772305649798,0.30215442399804626,0.6174881081533969,1.1613231743606593,256,age+stage+tumor_fraction,zscore
DLX3,0.7092519629962775,-0.3435444375898828,0.019737098237760584,0.5313325947164925,0.9467485187549678,256,age+stage+tumor_fraction,zscore
FOXM1,1.0078047350631067,0.007774435668789345,0.9600728917487955,0.7433414870928399,1.366357726094153,256,age+stage+tumor_fraction,zscore
ITFG2,1.028600063344941,0.028198715942325564,0.8550155145127131,0.7601245965452716,1.3919008740433556,256,age+stage+tumor_fraction,zscore
TULP3,0.8417431036186092,-0.17228041388380044,0.23080115474154034,0.6350406092174362,1.1157262105845729,256,age+stage+tumor_fraction,zscore
GTF2H4,0.7210337853247921,-0.32706928381474154,0.01550246455018803,0.5532655364811672,0.9396748673093884,256,age+stage+tumor_fraction,zscore
TUBB,0.9045924195599875,-0.1002708018541297,0.5107119239979323,0.6709456768607511,1.2196031269685352,256,age+stage+tumor_fraction,zscore
ELL2,0.741096274503665,-0.29962473701942516,0.05587427084698549,0.5451123376540626,1.0075422076242897,256,age+stage+tumor_fraction,zscore
JUP,0.9243815531637661,-0.07863035625077117,0.6232780571256158,0.6754532232699856,1.2650487500714933,256,age+stage+tumor_fraction,zscore
FKBP10,0.9211750713875219,-0.0821051724226901,0.5965441288660713,0.6797084718803813,1.2484227389402625,256,age+stage+tumor_fraction,zscore
KLHL10,0.7148448862355704,-0.3356897021513937,0.024977887480716478,0.5330264575948302,0.9586826396628417,256,age+stage+tumor_fraction,zscore
MNX1,0.7201882621178335,-0.3282426259870514,0.03266845808037467,0.5329036959769375,0.9732924293975092,256,age+stage+tumor_fraction,zscore
NOM1,0.7045387651079946,-0.3502119241636167,0.015970783257443943,0.5298953782845123,0.9367412736205892,256,age+stage+tumor_fraction,zscore
ERGIC1,0.6800796987658597,-0.385545283612404,0.009672499128481914,0.5078313684022892,0.9107519256413419,256,age+stage+tumor_fraction,zscore
TNK1,0.7361508280672963,-0.30632025180916894,0.10997236038717575,0.505629702353747,1.0717686068312315,256,age+stage+tumor_fraction,zscore
ACAP1,1.0900571284909006,0.08623010632716163,0.5749526414102291,0.8064172618774779,1.4734611962638762,256,age+stage+tumor_fraction,zscore
TCEA3,0.8405917091321369,-0.17364921949552464,0.28948300475171657,0.6095977647418825,1.1591158339645078,256,age+stage+tumor_fraction,zscore
CSN3,1.0263683033703854,0.026026652480783966,0.8753928418552455,0.7413553799828236,1.4209540020979012,256,age+stage+tumor_fraction,zscore
IFRD1,0.7937625217318102,-0.2309709534895116,0.1432608324695298,0.5826081872191626,1.0814453945684597,256,age+stage+tumor_fraction,zscore
STK38L,0.7052182332858535,-0.34924797331074403,0.021603383526835662,0.5235010631076782,0.9500128874743562,256,age+stage+tumor_fraction,zscore
BRPF1,0.7255091998104412,-0.3208815260898562,0.01908864966935724,0.5547631881465779,0.9488077259922884,256,age+stage+tumor_fraction,zscore
AKR1B1,0.686966752328851,-0.37546938337651686,0.00957752332420916,0.5170973463566827,0.9126392199269308,256,age+stage+tumor_fraction,zscore
HOXC13,0.8648203050511117,-0.1452335334564684,0.33897079418286713,0.6421555848743639,1.1646930707221452,256,age+stage+tumor_fraction,zscore
HOXC11,0.6969214370218086,-0.3610825904686321,0.04570056497893073,0.48906253490509494,0.9931234856802011,256,age+stage+tumor_fraction,zscore
HOXC8,0.7265984276879869,-0.3193813231280308,0.03131019943360488,0.5432896707012318,0.9717565114706269,256,age+stage+tumor_fraction,zscore
HOXC6,0.7402044012108465,-0.300828913072554,0.03585341209367948,0.5588989535876686,0.9803248906708933,256,age+stage+tumor_fraction,zscore
TAT,0.7636833338108908,-0.2696020602787958,0.09542169619499541,0.5562729460868318,1.0484281834002396,256,age+stage+tumor_fraction,zscore
MARVELD3,0.7950992840596763,-0.22928828651570796,0.12561923049000684,0.5929155349730648,1.066227538701493,256,age+stage+tumor_fraction,zscore
DDX18,0.8556282639780328,-0.1559192682170777,0.3199472541528493,0.6292761966551209,1.1633996804733653,256,age+stage+tumor_fraction,zscore
UBL3,0.9201564060346105,-0.08321161682916929,0.5912446713671697,0.6791577130819455,1.246673335600286,256,age+stage+tumor_fraction,zscore
GRAMD2B,0.7391842555762943,-0.3022080581559891,0.05456679557726592,0.5431684561722794,1.0059372142895169,256,age+stage+tumor_fraction,zscore
EEF1E1,0.7354990475135413,-0.307206033960462,0.0369544823492463,0.5511138799923077,0.9815736248574923,256,age+stage+tumor_fraction,zscore
AKT1,0.7791728351017821,-0.24952238981057207,0.11344582121741896,0.572075065539922,1.061242385013863,256,age+stage+tumor_fraction,zscore
CLDN15,0.7023643143158311,-0.35330304331087636,0.01430206081197095,0.5294121341723239,0.9318177619702483,256,age+stage+tumor_fraction,zscore
IL16,0.7447371240319931,-0.2947239765184055,0.07688120541826862,0.5372727146827992,1.0323125830778408,256,age+stage+tumor_fraction,zscore
TCIRG1,0.7127987389913011,-0.338556171918992,0.02517909425392264,0.5299530697062225,0.9587302562267302,256,age+stage+tumor_fraction,zscore
NAGLU,0.7544671509887173,-0.2817435391789845,0.06962854902694865,0.5564911359454217,1.0228746608047659,256,age+stage+tumor_fraction,zscore
COASY,0.7277516227296484,-0.3177954665689235,0.0609215392759763,0.5219636195554312,1.0146730625339913,256,age+stage+tumor_fraction,zscore
SMO,0.7337134874479102,-0.30963667064811834,0.06816690417158634,0.526043133177888,1.0233675676190794,256,age+stage+tumor_fraction,zscore
TSPAN33,0.7273992087797513,-0.3182798341673279,0.03466820221258049,0.5413885874222232,0.9773194729735987,256,age+stage+tumor_fraction,zscore
CRNKL1,0.6699881511252554,-0.40049525164118316,0.008934122051562018,0.49622803902169244,0.9045924199148598,256,age+stage+tumor_fraction,zscore
RIN2,0.7998136312129766,-0.22337653943761407,0.17215040016229355,0.5803988698390757,1.1021762410589362,256,age+stage+tumor_fraction,zscore
FOLH1,0.9209016328225726,-0.08240205318377097,0.574618715414156,0.6906270705977184,1.2279562349059214,256,age+stage+tumor_fraction,zscore
CHORDC1,0.9641982198930376,-0.03645838321327612,0.8135384859775966,0.7121848112258803,1.3053889841383333,256,age+stage+tumor_fraction,zscore
RTCB,0.7191123902621457,-0.32973761878690894,0.027192325138580418,0.5366896537086068,0.963541268692513,256,age+stage+tumor_fraction,zscore
PWP1,0.7401076368675131,-0.3009596481351383,0.05360653293647808,0.5452060841319374,1.0046830548887624,256,age+stage+tumor_fraction,zscore
FBXO7,0.8429638833370876,-0.17083116491457326,0.2799510940139435,0.6183323158110074,1.1492009885958048,256,age+stage+tumor_fraction,zscore
CAPNS1,0.8938050696171392,-0.1122675705172881,0.48862457710562823,0.6504984890668282,1.2281158463862727,256,age+stage+tumor_fraction,zscore
LRP3,0.8280256162388353,-0.18871118758891545,0.19421408526130818,0.6227463679075866,1.100972171787034,256,age+stage+tumor_fraction,zscore
DSG4,0.8758953507157045,-0.13250865783528218,0.4013517723973853,0.6427617897332331,1.1935878542559237,256,age+stage+tumor_fraction,zscore
EVX2,0.7384377106095374,-0.3032185263912513,0.02325744619858365,0.5682929288660943,0.9595232049398605,256,age+stage+tumor_fraction,zscore
HOXD13,0.8929808612704753,-0.11319013028326154,0.45679765840273323,0.6627738179496622,1.2031477360741545,256,age+stage+tumor_fraction,zscore
HOXD12,0.7913900763759654,-0.23396428943724842,0.13131217482730506,0.5839971029698047,1.0724338353759588,256,age+stage+tumor_fraction,zscore
FOLR1,0.7012036088530661,-0.3549569792668042,0.026015712703471996,0.5129919210292201,0.958468312877304,256,age+stage+tumor_fraction,zscore
CLPB,0.7582028125917127,-0.27680436634240324,0.08613965517907264,0.5527002235534728,1.0401144789230687,256,age+stage+tumor_fraction,zscore
SEPTIN7,0.7351604471003668,-0.30766650821762015,0.0623067833953473,0.5319774828151379,1.0159469158746728,256,age+stage+tumor_fraction,zscore
ZDHHC4,0.7710056318961589,-0.2600596007812078,0.07621739796188434,0.5783757201795825,1.0277915612208304,256,age+stage+tumor_fraction,zscore
RAC1,0.806032890806934,-0.21563072985533852,0.21941321610469786,0.5713430171197922,1.1371260374157404,256,age+stage+tumor_fraction,zscore
NUP214,0.6702043403795782,-0.40017262745463045,0.02338577603227243,0.47419535615300784,0.9472337761964318,256,age+stage+tumor_fraction,zscore
AIF1L,0.7657969672342324,-0.2668382002050345,0.06103013245861019,0.5792480507044061,1.0124246327838131,256,age+stage+tumor_fraction,zscore
CPA3,0.7699517322308468,-0.26142745151370494,0.10418364419432755,0.5617139273304279,1.0553871661732044,256,age+stage+tumor_fraction,zscore
LTBP1,0.807352990254037,-0.21399429587238106,0.14558192098884298,0.6052015569054279,1.077027716526499,256,age+stage+tumor_fraction,zscore
UGP2,0.7735262110339223,-0.2567957232678718,0.08687636655000286,0.576507744120175,1.0378746951086393,256,age+stage+tumor_fraction,zscore
KCNH6,0.7150245029584188,-0.33543846700341373,0.017067680797443665,0.542770212143729,0.9419456491756567,256,age+stage+tumor_fraction,zscore
TRMT1,0.8038360337112482,-0.21835996877147626,0.1740484880783674,0.5867190132328691,1.101297818068447,256,age+stage+tumor_fraction,zscore
NACC1,0.7257569546310862,-0.32054009344182854,0.03184121484626356,0.5415941551419048,0.9725421742363155,256,age+stage+tumor_fraction,zscore
NFIX,0.733794744191578,-0.3095259295401656,0.06647899114530094,0.5272406514465269,1.0212693674622577,256,age+stage+tumor_fraction,zscore
SLC1A5,0.6864173740474003,-0.3762694192881055,0.0067735858991862605,0.5227647037561133,0.9013018821063028,256,age+stage+tumor_fraction,zscore
UBA1,0.7297659730206165,-0.31503138114129076,0.026792784309751228,0.552197286894873,0.9644349728217976,256,age+stage+tumor_fraction,zscore
VWF,1.0548717733967874,0.05341921773723332,0.7569967113045417,0.7520538960610946,1.4796206284381601,256,age+stage+tumor_fraction,zscore
SIAE,0.8432137872037307,-0.17053475028064824,0.30543786100209114,0.608550835863726,1.168364989461088,256,age+stage+tumor_fraction,zscore
VSIG2,0.7648594371160607,-0.26806320437023834,0.08429928126456614,0.5641608255351869,1.036956009823142,256,age+stage+tumor_fraction,zscore
ESAM,0.7557254400923615,-0.2800771432474306,0.03556552977580305,0.5820224047759214,0.9812696832911012,256,age+stage+tumor_fraction,zscore
SPA17,0.6808020478523159,-0.3844836937188071,0.0036670325544055646,0.5252674355531929,0.882391324852976,256,age+stage+tumor_fraction,zscore
FAM50A,0.7572650282018314,-0.2780419835116207,0.09143865074785539,0.5483133612601689,1.0458441530944642,256,age+stage+tumor_fraction,zscore
EMD,0.7560618418924746,-0.27963210470308764,0.08814076288370998,0.5482489189130305,1.0426459388176552,256,age+stage+tumor_fraction,zscore
TACO1,0.6639580572975239,-0.40953629822140103,0.006398459611219842,0.4946423655374345,0.8912303768629364,256,age+stage+tumor_fraction,zscore
GRIK3,0.7175651774709574,-0.331891495793258,0.03424679719183784,0.5277453324779723,0.9756595695527408,256,age+stage+tumor_fraction,zscore
GRIA3,0.8893187040891946,-0.11729961042484845,0.47005347789895546,0.6469074593717823,1.2225670704290885,256,age+stage+tumor_fraction,zscore
NPAS1,0.7812841391701474,-0.2468163807484729,0.07255427720840205,0.5967709209482909,1.0228462625975183,256,age+stage+tumor_fraction,zscore
SIPA1L2,0.8541439507612304,-0.1576555387879705,0.3119481266065418,0.6292355756845517,1.1594415777084845,256,age+stage+tumor_fraction,zscore
AP4E1,0.7484099378306226,-0.28980440590149426,0.07802271412949789,0.5422010365649552,1.033043829263382,256,age+stage+tumor_fraction,zscore
BLVRA,0.7760494535607462,-0.25353903201411837,0.057362004312458574,0.5974975225384971,1.0079585800008557,256,age+stage+tumor_fraction,zscore
PDZD4,0.820437473170376,-0.19791757712011762,0.22876532278984055,0.5943869451764452,1.132456984199703,256,age+stage+tumor_fraction,zscore
SRPK3,1.0545439801152188,0.05310842714636808,0.738197696781538,0.7723516204437243,1.4398403221558012,256,age+stage+tumor_fraction,zscore
IDH3G,0.9329613660323058,-0.06939148731764443,0.6497645997016488,0.6914926925170252,1.2587506996502869,256,age+stage+tumor_fraction,zscore
PNCK,0.9675657573624354,-0.0329718901217191,0.8237643008483766,0.7238675428133696,1.2933077385702234,256,age+stage+tumor_fraction,zscore
SSR4,0.7415023248630963,-0.29907698205762073,0.05663042767634145,0.5452030206776284,1.0084788178429438,256,age+stage+tumor_fraction,zscore
BCAP31,1.0417191430817576,0.04087237060984593,0.8001254932910787,0.7591692464439271,1.4294293112453464,256,age+stage+tumor_fraction,zscore
FAM98A,0.8077981992304955,-0.21344300508222758,0.14997491385214384,0.604088856175481,1.0802019007787755,256,age+stage+tumor_fraction,zscore
LTBP2,0.7861227165429868,-0.24064237082233922,0.1239813431258916,0.5785373006190312,1.0681920159749094,256,age+stage+tumor_fraction,zscore
KMT2A,1.0358949528827934,0.03526574186500463,0.8152107285686695,0.7706780184590369,1.3923821981502138,256,age+stage+tumor_fraction,zscore
