gene,HR,coef,p_value,CI_lower,CI_upper,n_samples,covariates,gene_transform,q_value
QRSL1,0.11470893236494918,-2.1653573819857894,0.13881741477178697,0.006522257115723703,2.017421106043973,260,age+stage_num,log1p,0.2114495803356421
RTN4IP1,0.18579362381716275,-1.6831187706446322,0.1855264596673312,0.015377780463532692,2.244749867054831,260,age+stage_num,log1p,0.25945249374949786
NMBR,0.19053170568426442,-1.657936664225856,0.1466981341997419,0.020303316565213676,1.788000041980979,260,age+stage_num,log1p,0.21968579672066899
CRYBG1,0.04881274541578969,-3.0197638236706266,0.07235793136707586,0.0018114319472370447,1.3153594418277634,260,age+stage_num,log1p,0.1408939959150764
VTA1,0.25363162476691437,-1.3718723608543135,0.040555378124486174,0.06823874816987777,0.9427048825948605,260,age+stage_num,log1p,0.10515183063670093
SMPDL3A,0.22956343523636935,-1.4715758814160194,0.05894704953525307,0.04984847172098263,1.0571913035267657,260,age+stage_num,log1p,0.1259520069510477
REEP3,0.44336438640473624,-0.8133633043654889,0.10240900760687253,0.16705869851695376,1.1766641358821512,260,age+stage_num,log1p,0.17430670256358988
FABP7,0.19841662499326498,-1.6173862923130404,0.04538989922099658,0.04069763377090585,0.9673573971237215,260,age+stage_num,log1p,0.1104150833846512
PKIB,0.3472800161771664,-1.057623861408312,0.12088120858691294,0.09125971392347375,1.3215405182745317,260,age+stage_num,log1p,0.19320132365627726
SERINC1,0.21676089701657494,-1.5289603899989361,0.08742833574849264,0.03754102420617248,1.251571779645397,260,age+stage_num,log1p,0.15773082021265453
HSF2,0.3411694245882636,-1.0753760787859818,0.02729097481978843,0.13130411834464922,0.8864655407712896,260,age+stage_num,log1p,0.08943225710270905
ECHDC1,0.11853179026782616,-2.1325740820832,0.018552529467776722,0.020083165102432184,0.6995802321216001,260,age+stage_num,log1p,0.0817405251968165
LRRIQ1,0.10698963315619277,-2.235023335604742,0.02390782786492288,0.01538254587220049,0.7441409047629404,260,age+stage_num,log1p,0.0862991189518475
ROS1,0.1408455910343462,-1.960091087710243,0.0213582399296869,0.026536233908553225,0.747562015852605,260,age+stage_num,log1p,0.0846106025304917
SLC6A15,0.5006377312377175,-0.6918725307957917,0.16238966058711868,0.1896640245480219,1.3214848653355915,260,age+stage_num,log1p,0.23567523215726044
CCDC59,0.45047551162316,-0.7974515616283867,0.11645368266607087,0.1664462208093188,1.2191817007646137,260,age+stage_num,log1p,0.18857885600566557
LAMA2,0.6192894732966185,-0.47918246892742844,0.273732000325028,0.2625623851213443,1.4606793412497308,260,age+stage_num,log1p,0.34645868669678026
RFX6,0.2842416107790392,-1.2579306603172296,0.048318740382302904,0.08154777719572003,0.9907479526309292,260,age+stage_num,log1p,0.11347105292045961
GPRC6A,0.11249765050659043,-2.184822941941607,0.028509560383573947,0.0159232821151835,0.7947935154295368,260,age+stage_num,log1p,0.09055393807852784
LIN7A,0.15442567441879815,-1.8680423701194524,0.0161096054624598,0.0337251804067157,0.7071063410813342,260,age+stage_num,log1p,0.08094766162165955
PPP1R12A,0.10371430017939537,-2.2661152737419097,0.026284961103107265,0.014051668405629112,0.7655073939399685,260,age+stage_num,log1p,0.08847352838223455
FAM162B,0.08830531944138875,-2.426954930362414,0.02786036181712206,0.010154364356247976,0.7679288597565155,260,age+stage_num,log1p,0.08999162139204073
SIM1,0.3497155030390343,-1.0506353034990206,0.1168145552332381,0.09407467871377939,1.3000409327779197,260,age+stage_num,log1p,0.18900214937833226
P4HA1,0.2714953608761779,-1.3038102267663676,0.055376322205735524,0.07153283522306726,1.0304321190042367,260,age+stage_num,log1p,0.12182434595590233
SEPTIN10,0.06940633125272941,-2.6677771872049423,0.011430940146999798,0.008781609092875358,0.5485599241569399,260,age+stage_num,log1p,0.08094766162165955
ZWINT,0.699023154515072,-0.35807141209656485,0.4459599854606451,0.27835011576707314,1.755463148278684,260,age+stage_num,log1p,0.5099401990757665
UBE2D1,0.18847761099041602,-1.6687760537349838,0.03240661377892889,0.040859427572204544,0.8694152599636609,260,age+stage_num,log1p,0.09519442797560361
DCN,0.28331101891397104,-1.2612099780415822,0.08238697483763538,0.06826829012442596,1.175730830401362,260,age+stage_num,log1p,0.15229452691593787
KERA,0.17146715269738705,-1.763363560181552,0.056722047742685515,0.027954436669619505,1.0517466261840873,260,age+stage_num,log1p,0.12351336522475877
SLC17A8,0.41504567761031735,-0.8793666982774297,0.16283285042789436,0.12071383515455086,1.4270353873063344,260,age+stage_num,log1p,0.23611799144426537
EPYC,0.12230011547871619,-2.101277292064467,0.016993236373093884,0.021780502867337743,0.6867297021198465,260,age+stage_num,log1p,0.08099497586418307
CDK1,0.6960728306640275,-0.36230098236362407,0.44184204876405675,0.27648457035826063,1.752421066249044,260,age+stage_num,log1p,0.5063321073268542
ATP2B1,0.17636849584360145,-1.735179746350352,0.055855761859232925,0.02978532063614206,1.0443347817578992,260,age+stage_num,log1p,0.12243028147042964
CABCOCO1,0.09960216100742657,-2.3065714177652454,0.021673574837430307,0.01390474650617859,0.7134679134884695,260,age+stage_num,log1p,0.08491248440318942
ARID5B,0.11728174510820613,-2.1431761611096314,0.040441651199978695,0.015100693219822306,0.9108858471192812,260,age+stage_num,log1p,0.1050046634601111
ACTR6,0.074198404687553,-2.6010126292076836,0.011342201469786711,0.009907953552331752,0.555654932080524,260,age+stage_num,log1p,0.08094766162165955
UHRF1BP1L,0.40601353772390336,-0.9013687757887628,0.06157143647467386,0.15780104352837598,1.044650840888999,260,age+stage_num,log1p,0.12888162483381
POC1B,0.21708135388601546,-1.5274830929996033,0.05296371792207675,0.04621275273533719,1.0197253228966658,260,age+stage_num,log1p,0.11912263937185391
DUSP6,0.5506185156526063,-0.5967130587013638,0.2322346445984546,0.20685984043558645,1.4656336828891934,260,age+stage_num,log1p,0.30532281401259864
KITLG,0.28588162303028836,-1.252177459333307,0.06572783770411966,0.0753361891242578,1.0848478445283594,260,age+stage_num,log1p,0.1336146902912076
PSEN1,0.10905239310797785,-2.215926841522763,0.014460485891915741,0.018466197610951147,0.6440104613374376,260,age+stage_num,log1p,0.08094766162165955
SGK1,0.20626445028591292,-1.5785961942292683,0.0358537563794863,0.04722078964261092,0.9009807708373906,260,age+stage_num,log1p,0.0991651822046985
CEP290,0.13873569831753133,-1.975184606857169,0.03753636840593322,0.021569224855706483,0.8923637319567748,260,age+stage_num,log1p,0.10150452063958888
IKBIP,0.22670496673652002,-1.4841058128576565,0.0591939980586085,0.04851891645396346,1.0592804971597471,260,age+stage_num,log1p,0.12614200122234065
HBS1L,0.5673666432803027,-0.5667495470554564,0.23063316096749767,0.22460665761494605,1.4331939726337735,260,age+stage_num,log1p,0.3037721246679955
EPB41L2,0.17159818778286093,-1.7625996526899783,0.028727787499200547,0.03536349675030607,0.8326647745915331,260,age+stage_num,log1p,0.09076228912602585
APAF1,0.09018800700426788,-2.405858820794905,0.012109216531276995,0.013769593509298616,0.5907129068050597,260,age+stage_num,log1p,0.08094766162165955
MYB,0.8035091531393701,-0.21876670228342968,0.45928050765452044,0.45015332144996856,1.4342379105393421,260,age+stage_num,log1p,0.5223766738620271
MED23,0.11929451996490323,-2.126159885846105,0.025932111523621456,0.018367275899928037,0.774811821371532,260,age+stage_num,log1p,0.08812980517695511
AHI1,0.7602851969727976,-0.27406165691914114,0.42300464541566285,0.3888823200567746,1.4863971719042819,260,age+stage_num,log1p,0.48871722717942395
ARG1,0.5550287657953054,-0.5887353363170327,0.370643289442125,0.15295344168043784,2.0140568755809776,260,age+stage_num,log1p,0.440233458072075
NEDD1,0.08259832235538639,-2.493765909128942,0.009227505717421276,0.012637153974566351,0.5398749488734021,260,age+stage_num,log1p,0.08094766162165955
ENPP3,0.56882323637473,-0.5641855497544955,0.2659891492054487,0.21049672568106573,1.537125450255525,260,age+stage_num,log1p,0.33911205636027325
PDE7B,0.1834929459659519,-1.6955790538288515,0.05377046483203832,0.03275629498197321,1.0278836858012537,260,age+stage_num,log1p,0.11976904267545849
MTFR2,0.9426670363073975,-0.059042148511444244,0.8862689622518147,0.41973811678425416,2.1170846911607133,260,age+stage_num,log1p,0.9023673488214152
MAP7,0.5972631021302973,-0.5153975555864553,0.3066734935535824,0.22232975680012312,1.6044780433372399,260,age+stage_num,log1p,0.37797362992992223
CCN2,0.20344713695072994,-1.5923490771292543,0.08464310685902299,0.03329771564376369,1.2430503634624295,260,age+stage_num,log1p,0.15485069188213715
STX7,0.6367870416580602,-0.45131999381406684,0.37737860180699534,0.2337745708777168,1.7345673436643052,260,age+stage_num,log1p,0.44668170808431634
MOXD1,0.6358773505321922,-0.45274957931418686,0.29399689312135147,0.27298054136499716,1.4812044950090602,260,age+stage_num,log1p,0.3657655306110444
PEX7,0.6431081297575557,-0.44144240440737476,0.2041284641931276,0.325374943274056,1.271112220254481,260,age+stage_num,log1p,0.27765967614519954
IL20RA,0.786432677538282,-0.2402481576830426,0.5435493467600845,0.36225255901399245,1.7073070732293771,260,age+stage_num,log1p,0.6009315670226881
VNN3,0.5015375784699516,-0.6900767422439468,0.18505580523921444,0.1807604076731797,1.3915654752908875,260,age+stage_num,log1p,0.2590550530049241
CFAP54,0.7407341035424754,-0.30011355270813933,0.32535145365395224,0.40730975501418787,1.3471001010809627,260,age+stage_num,log1p,0.3960334488808388
CDK17,0.7532099181380403,-0.28341131428525257,0.5015862335109242,0.32955323975966816,1.721497810779357,260,age+stage_num,log1p,0.5617125125463778
HAL,0.49956842840009297,-0.6940106964823419,0.23700679406992925,0.15813367573355727,1.5782129486109087,260,age+stage_num,log1p,0.310136043101265
SNRPF,0.28639476022994825,-1.2503841393495008,0.07900928802293701,0.07096025605079617,1.1558858895387152,260,age+stage_num,log1p,0.14870098146273697
NTN4,0.12159832526690979,-2.1070320820209827,0.017206055173556806,0.021481863832577153,0.6883086506345905,260,age+stage_num,log1p,0.08107525988499571
USP44,0.6172991026101616,-0.4824016033170846,0.37713484754524207,0.2116240694996817,1.800637247852773,260,age+stage_num,log1p,0.4464318253311646
FGD6,0.810027152413852,-0.21068751037890265,0.4892179701068383,0.4458346797198972,1.4717203876107776,260,age+stage_num,log1p,0.5504038841231554
TMCC3,0.5835381420752376,-0.5386454616537074,0.23705942407960118,0.23894165599459788,1.425104224038352,260,age+stage_num,log1p,0.3101752361175457
NUDT4,0.46498887154637814,-0.765741805839486,0.16834302851471833,0.1564164422086074,1.3823012952411733,260,age+stage_num,log1p,0.24241183417517398
NUAK1,0.8798263915127283,-0.1280306733445115,0.7279325974180788,0.42768652009649605,1.8099576274409,260,age+stage_num,log1p,0.7646059546031077
RFX4,0.3616186715192958,-1.0171650159584393,0.41624298076130195,0.031133931350233082,4.200178323782464,260,age+stage_num,log1p,0.48286304053200396
CRY1,0.7182648867095389,-0.3309168549754812,0.4871688140522432,0.28241543633275634,1.826757255832155,260,age+stage_num,log1p,0.5483505777131537
BTBD11,0.11395668175501399,-2.171936887405226,0.024205781821801046,0.017237449128704837,0.7533669987740973,260,age+stage_num,log1p,0.08655228182399292
HSP90B1,0.9938252685817237,-0.006193873912843478,0.9851766215637688,0.5170619054611354,1.9101942224706672,260,age+stage_num,log1p,0.9872699775152158
ASCL1,0.7355467591781886,-0.30714116628000365,0.5641025330013327,0.2590121107492147,2.088817520433941,260,age+stage_num,log1p,0.6190011508231088
IGF1,0.1393401234850321,-1.9708374031667482,0.059787179093267535,0.01790049962277819,1.0846440279308054,260,age+stage_num,log1p,0.12695377246679398
DRAM1,0.39579168323353886,-0.9268672585823442,0.16031032003501444,0.10852938200656286,1.443397664490204,260,age+stage_num,log1p,0.23366594262296655
MYBPC1,0.3804915931621072,-0.9662911961107916,0.08043945501195719,0.12877768510163623,1.124215366604684,260,age+stage_num,log1p,0.15025545290884165
SIRT1,0.5369530604170716,-0.6218445990627703,0.1421003168850702,0.23408360478701656,1.2316906575049933,260,age+stage_num,log1p,0.21501339020213572
HERC4,1.2403886791195111,0.215424781404306,0.7502170069342191,0.3292779775441422,4.672538645806002,260,age+stage_num,log1p,0.7839191690609912
MYPN,0.8215154694331962,-0.19660451096610732,0.5483015428446203,0.43235619992910196,1.5609529055642388,260,age+stage_num,log1p,0.6051581828184208
RUFY2,0.659607914542474,-0.41610968936553633,0.5017401720960257,0.1958933943531008,2.221017213795524,260,age+stage_num,log1p,0.5618389007497416
CCAR1,0.28919042609392825,-1.2406698940382823,0.07647861224684863,0.07328969396625261,1.1411031758830519,260,age+stage_num,log1p,0.14599232290484399
DDX21,0.11744114115320928,-2.1418179972591105,0.00846383756967945,0.023845408967557984,0.5784099427329096,260,age+stage_num,log1p,0.08094766162165955
DDX50,0.7547873328994471,-0.2813192476907681,0.3820908280657923,0.40166076222849884,1.41837085291733,260,age+stage_num,log1p,0.4511270938756769
SRGN,0.8119843557397945,-0.20827420533635954,0.7323605794175224,0.24612507150102803,2.678794931151154,260,age+stage_num,log1p,0.768548733575804
VPS26A,0.03941165397559865,-3.233693720231651,0.005792525669513135,0.003963511439291847,0.39189453414819525,260,age+stage_num,log1p,0.08094766162165955
SUPV3L1,0.530188218364985,-0.6345232064888064,0.17576619000362154,0.21159485528805985,1.3284800639900023,260,age+stage_num,log1p,0.2495942104623727
HKDC1,0.06238099438146897,-2.7744946272198656,0.07983753523039752,0.0027976352402370843,1.3909563348548215,260,age+stage_num,log1p,0.14948722949958704
AIFM2,0.17580087197945296,-1.7384033336782139,0.03904373476723473,0.033728847118501076,0.9163060474659199,260,age+stage_num,log1p,0.10326649181628889
TYSND1,0.4339673690947962,-0.8347859341258927,0.15451994601597768,0.13752181382090736,1.3694385800082267,260,age+stage_num,log1p,0.22775830387547435
SAR1A,1.0011749519995974,0.0011742622836992194,0.9982862228142394,0.3428913920559319,2.9232325679027085,260,age+stage_num,log1p,0.9984322244556016
NPFFR1,0.6752491018964553,-0.3926736163414625,0.33035326974902,0.30625745326877285,1.4888171528410634,260,age+stage_num,log1p,0.401122307382577
EIF4EBP2,0.9510404168868203,-0.05019871798459242,0.8964922581972392,0.4464259898950901,2.026042154859328,260,age+stage_num,log1p,0.9108061321614948
PALD1,0.17952432801568394,-1.7174445481166498,0.029153088161192674,0.03836758126148215,0.8400056320943556,260,age+stage_num,log1p,0.09121021436314816
TBATA,0.047645605291488966,-3.0439648820652025,0.008216871034645601,0.004985361813965851,0.45535385159667985,260,age+stage_num,log1p,0.08094766162165955
SGPL1,0.06106953783627421,-2.795742099545924,0.016239146155997575,0.006247533012516301,0.5969537806466129,260,age+stage_num,log1p,0.08094766162165955
PCBD1,0.39007693048285225,-0.9414113016628376,0.1002489259351386,0.12694582574854862,1.1986216230246043,260,age+stage_num,log1p,0.17175304522296012
UNC5B,0.7432318030417207,-0.2967473003613006,0.5528939407376268,0.2789180502756827,1.980486786375644,260,age+stage_num,log1p,0.6093416943971411
SLC29A3,0.15974509688308744,-1.8341758786331526,0.016371951410374237,0.03573100961637196,0.714183457231346,260,age+stage_num,log1p,0.08094766162165955
VSIR,0.769638323416639,-0.2618345843311551,0.47913480371713246,0.3726980677625876,1.5893378584643034,260,age+stage_num,log1p,0.540508636624812
SLC16A7,0.3601373188616143,-1.021269878979951,0.11797504365807364,0.100093822641504,1.2957731557656813,260,age+stage_num,log1p,0.1902449343378596
LRIG3,0.1594904403440542,-1.835771293700416,0.035196242364871316,0.02889261501268432,0.8804049252714914,260,age+stage_num,log1p,0.09816048263139171
ANAPC16,0.7450222658933001,-0.29434117394408743,0.44252037443353476,0.3514930927719799,1.5791439094846271,260,age+stage_num,log1p,0.5068970821714787
DDIT4,0.24499821750274786,-1.406504343962865,0.041559646437658505,0.06334131912901202,0.9476298789620738,260,age+stage_num,log1p,0.10616572363239735
CAND1,0.24839649523325605,-1.3927290383892756,0.0543108669302596,0.06013073541904403,1.026111162855056,260,age+stage_num,log1p,0.12046865504462545
TBK1,0.5628078216819431,-0.5748170560382934,0.376189976967667,0.1575639668489956,2.0103114340218395,260,age+stage_num,log1p,0.44562188766557953
PNO1,0.059875562914634334,-2.815486821798227,0.024351868708664133,0.005162290342185504,0.6944752806806589,260,age+stage_num,log1p,0.08666888276350102
PLEK,0.9560378710393429,-0.04495775265746176,0.9257485386398592,0.37140833293659975,2.460925966939634,260,age+stage_num,log1p,0.9357374002643821
SRGAP1,0.2778650991332015,-1.2806195379823102,0.06502066248887824,0.07129348393687973,1.0829743344379346,260,age+stage_num,log1p,0.13298287633380076
EGFR,0.49978064358480634,-0.6935859896529619,0.23498061907033466,0.15909957536912905,1.5699645402731193,260,age+stage_num,log1p,0.3081037222725498
USP15,0.5667668996960893,-0.5678071714310552,0.2296479162023368,0.22442114138731287,1.4313478516568876,260,age+stage_num,log1p,0.30282438776507525
